RowNumber,CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalary,TenureAge,ScoreAge,tenure_age,tenure_salary,score_age,score_salary,newAge,newCreditScore,AgeScore,BalanceScore,SalaryScore,newEstimatedSalary,score_balance,age_balance,balance_salary,age_hascrcard,product_utilization_rate_by_year,product_utilization_rate_by_salary,countries_monthly_average_salaries,Germany,Spain,Female,Male
7844,15766288,Ikechukwu,586,36,5,103700.69,1,1,0,194072.56,1,0.534339785,0.138888889,16.27777778,0.263157895,2.58E-05,30.84210526,0.003019489,31,3,4,6,10,16172.71333,176.9636348,2880.574722,0.534339785,0.027777778,0.2,5.15E-06,3.411964838,TRUE,FALSE,TRUE,FALSE
7845,15667633,Allen,612,38,1,0,2,1,1,9209.21,0,0,0.026315789,16.10526316,0.047619048,0.000108587,29.14285714,0.066455212,37,4,5,3,1,767.4341667,0,0,0,0.026315789,2,0.000217174,0.207639114,FALSE,FALSE,TRUE,FALSE
7846,15622774,Kao,648,34,0,0,1,1,1,167931.81,0,0,0,19.05882353,0,0,38.11764706,0.003858709,34,5,3,3,9,13994.3175,0,0,0,0.029411765,1,5.95E-06,3.786341315,FALSE,FALSE,FALSE,TRUE
7847,15755416,Hart,557,27,3,87739.08,1,1,1,123096.56,0,0.712766303,0.111111111,20.62962963,0.3,2.44E-05,55.7,0.004524903,24,2,1,5,7,10258.04667,157.5207899,3249.595556,0.712766303,0.037037037,0.333333333,8.12E-06,2.775445527,FALSE,FALSE,TRUE,FALSE
7848,15769915,Charlton,643,20,0,133313.34,1,1,1,3965.69,0,33.61668209,0,32.15,0,0,214.3333333,0.162140762,20,5,1,8,1,330.4741667,207.3302333,6665.667,33.61668209,0.05,1,0.000252163,0.146421873,FALSE,TRUE,TRUE,FALSE
7849,15643908,Turnbull,433,49,10,0,1,1,1,87711.61,0,0,0.204081633,8.836734694,0.3125,0.00011401,13.53125,0.004936633,39,1,8,3,5,7309.300833,0,0,0,0.020408163,0.1,1.14E-05,1.977624684,FALSE,FALSE,TRUE,FALSE
7850,15627395,Manners,643,41,7,154902.66,1,1,1,49667.28,0,3.118806989,0.170731707,15.68292683,0.291666667,0.000140938,26.79166667,0.012946149,34,5,6,10,3,4138.94,240.9061586,3778.113659,3.118806989,0.024390244,0.142857143,2.01E-05,0.873194093,TRUE,FALSE,FALSE,TRUE
7851,15679663,Chiazagomekpere,488,36,0,0,2,1,0,136675.22,0,0,0,13.55555556,0,0,25.68421053,0.003570508,36,1,4,3,7,11389.60167,0,0,0,0.027777778,2,1.46E-05,3.081602183,FALSE,FALSE,TRUE,FALSE
7853,15596379,Wallace,743,39,3,119695.75,1,0,1,26136.13,0,4.579704417,0.076923077,19.05128205,0.136363636,0.000114784,33.77272727,0.02842808,36,9,5,7,2,2178.010833,161.0979139,3069.121795,4.579704417,0,0.333333333,3.83E-05,0.459495956,TRUE,FALSE,FALSE,TRUE
7854,15746674,Miller,730,47,7,0,1,1,0,33373.26,1,0,0.14893617,15.53191489,0.233333333,0.000209749,24.33333333,0.0218738,40,8,7,3,2,2781.105,0,0,0,0.021276596,0.142857143,3.00E-05,0.752463474,FALSE,FALSE,TRUE,FALSE
7855,15801256,Bazhenov,746,49,7,0,2,0,1,10096.25,0,0,0.142857143,15.2244898,0.21875,0.000693327,23.3125,0.07388882,42,9,8,3,1,841.3541667,0,0,0,0,0.285714286,0.000198093,0.372775439,FALSE,TRUE,FALSE,TRUE
7856,15663808,Ifesinachi,666,59,8,152614.51,2,1,1,188782.3,0,0.808415355,0.13559322,11.28813559,0.19047619,4.24E-05,15.85714286,0.003527873,51,6,8,10,10,15731.85833,229.1509159,2586.68661,0.808415355,0.016949153,0.25,1.06E-05,3.318957454,TRUE,FALSE,TRUE,FALSE
7857,15598521,Ma,580,33,7,131647.01,2,0,0,79775.19,0,1.650224963,0.212121212,17.57575758,0.4375,8.77E-05,36.25,0.007270431,26,3,3,8,4,6647.9325,226.9776034,3989.303333,1.650224963,0,0.285714286,2.51E-05,1.402517405,TRUE,FALSE,TRUE,FALSE
7858,15621457,Chu,850,27,6,96654.72,2,0,0,152740.16,0,0.632804889,0.222222222,31.48148148,0.6,3.93E-05,85,0.005565007,21,10,1,5,8,12728.34667,113.7114353,3579.804444,0.632804889,0,0.333333333,1.31E-05,3.443816739,FALSE,FALSE,FALSE,TRUE
7859,15764726,Kerr,563,22,3,137583.04,1,0,1,5791.85,0,23.75459309,0.136363636,25.59090909,0.6,0.000517969,112.6,0.097205556,19,2,1,9,1,482.6541667,244.374849,6253.774545,23.75459309,0,0.333333333,0.000172656,0.130588249,FALSE,FALSE,FALSE,TRUE
7860,15646374,Wynne,766,28,3,62717.84,2,1,1,13182.43,0,4.757684281,0.107142857,27.35714286,0.272727273,0.000227576,69.63636364,0.058107648,25,9,1,4,1,1098.535833,81.87707572,2239.922857,4.757684281,0.035714286,0.666666667,0.000151717,0.231758615,TRUE,FALSE,TRUE,FALSE
7861,15716501,Moon,659,32,9,95377.13,1,0,1,187551.24,0,0.508539053,0.28125,20.59375,0.6,4.80E-05,43.93333333,0.003513706,23,6,2,5,10,15629.27,144.730091,2980.535313,0.508539053,0,0.111111111,5.33E-06,4.228698593,FALSE,FALSE,FALSE,TRUE
7862,15589948,Disher,607,28,1,135936.1,2,1,1,110560.14,0,1.229521779,0.035714286,21.67857143,0.090909091,9.04E-06,55.18181818,0.005490225,27,4,1,9,6,9213.345,223.9474465,4854.860714,1.229521779,0.035714286,2,1.81E-05,4.082120071,FALSE,TRUE,FALSE,TRUE
7863,15811343,Cattaneo,644,35,5,161591.11,3,1,1,63795.62,0,2.532949911,0.142857143,18.4,0.277777778,7.84E-05,35.77777778,0.010094737,30,5,4,10,4,5316.301667,250.9178727,4616.888857,2.532949911,0.028571429,0.6,4.70E-05,1.12158263,TRUE,FALSE,FALSE,TRUE
7864,15659677,Beluchi,746,47,8,142382.03,1,1,1,62086.62,0,2.29328042,0.170212766,15.87234043,0.266666667,0.000128852,24.86666667,0.012015471,39,9,7,9,4,5173.885,190.86063,3029.404894,2.29328042,0.021276596,0.125,1.61E-05,1.39986066,FALSE,FALSE,FALSE,TRUE
7865,15594436,Mazzi,588,33,2,0,2,1,1,12483.56,0,0,0.060606061,17.81818182,0.125,0.000160211,36.75,0.047101948,31,3,3,3,1,1040.296667,0,0,0,0.03030303,1,0.000160211,0.4609201,FALSE,TRUE,FALSE,TRUE
7866,15748995,Ifeajuna,691,30,9,0,2,0,1,10963.04,0,0,0.3,23.03333333,0.692307692,0.00082094,53.15384615,0.063029962,21,7,2,3,1,913.5866667,0,0,0,0,0.222222222,0.000182431,0.404779205,FALSE,TRUE,FALSE,TRUE
7867,15677062,Howe,666,38,6,127043.09,1,1,1,8247,0,15.40476416,0.157894737,17.52631579,0.285714286,0.000727537,31.71428571,0.080756639,32,6,5,8,1,687.25,190.7553904,3343.239211,15.40476416,0.026315789,0.166666667,0.000121256,0.185944264,FALSE,FALSE,TRUE,FALSE
7868,15697201,Yocum,640,46,3,0,1,1,1,156260.08,0,0,0.065217391,13.91304348,0.103448276,1.92E-05,22.06896552,0.004095736,43,5,7,3,8,13021.67333,0,0,0,0.02173913,0.333333333,6.40E-06,5.769460936,FALSE,TRUE,TRUE,FALSE
7869,15666453,Moore,611,29,4,78885.88,2,1,1,26927.69,0,2.929545015,0.137931034,21.06896552,0.333333333,0.000148546,50.91666667,0.022690398,25,4,2,5,2,2243.974167,129.1094599,2720.202759,2.929545015,0.034482759,0.5,7.43E-05,0.473412271,TRUE,FALSE,TRUE,FALSE
7870,15693771,Y?an,651,45,8,95922.9,1,1,0,84782.42,1,1.131400826,0.177777778,14.46666667,0.285714286,9.44E-05,23.25,0.007678479,37,5,7,5,5,7065.201667,147.3470046,2131.62,1.131400826,0.022222222,0.125,1.18E-05,3.130350761,FALSE,TRUE,TRUE,FALSE
7871,15569867,Chinweuba,529,29,8,0,2,1,0,19842.11,0,0,0.275862069,18.24137931,0.666666667,0.000403183,44.08333333,0.026660471,21,2,2,3,1,1653.509167,0,0,0,0.034482759,0.25,0.000100796,0.447378021,FALSE,FALSE,TRUE,FALSE
7872,15711602,Lowrie,676,36,3,91711.59,1,1,1,95393.43,0,0.961403631,0.083333333,18.77777778,0.157894737,3.14E-05,35.57894737,0.007086442,33,6,4,5,5,7949.4525,135.6680325,2547.544167,0.961403631,0.027777778,0.333333333,1.05E-05,2.150825893,FALSE,FALSE,TRUE,FALSE
7873,15717736,Shen,639,46,10,110031.09,2,1,1,133995.59,0,0.821154562,0.217391304,13.89130435,0.344827586,7.46E-05,22.03448276,0.004768814,36,5,7,7,7,11166.29917,172.1926291,2391.980217,0.821154562,0.02173913,0.2,1.49E-05,2.355759318,TRUE,FALSE,TRUE,FALSE
7874,15750441,Lavarack,782,36,5,81210.72,2,0,1,108003.38,0,0.751927579,0.138888889,21.72222222,0.263157895,4.63E-05,41.15789474,0.007240514,31,10,4,5,6,9000.281667,103.8500256,2255.853333,0.751927579,0,0.4,1.85E-05,2.435141144,FALSE,FALSE,FALSE,TRUE
7875,15732791,Davide,641,32,5,122947.92,1,1,1,99154.86,0,1.239958586,0.15625,20.03125,0.333333333,5.04E-05,42.73333333,0.006464635,27,5,2,8,5,8262.905,191.8064275,3842.1225,1.239958586,0.03125,0.2,1.01E-05,1.743228903,TRUE,FALSE,FALSE,TRUE
7876,15775104,Gomes,697,38,1,182065.85,1,1,0,49503.5,0,3.677837931,0.026315789,18.34210526,0.047619048,2.02E-05,33.19047619,0.014079813,37,7,5,10,3,4125.291667,261.2135581,4791.206579,3.677837931,0.026315789,1,2.02E-05,1.116150343,FALSE,FALSE,TRUE,FALSE
7877,15757607,Matveyeva,623,45,0,0,1,1,0,196533.72,1,0,0,13.84444444,0,0,22.25,0.003169939,45,4,7,3,10,16377.81,0,0,0,0.022222222,1,5.09E-06,4.431225649,FALSE,FALSE,FALSE,TRUE
7878,15793070,Fiorentino,494,41,2,69974.66,2,1,0,188426.13,1,0.371363887,0.048780488,12.04878049,0.083333333,1.06E-05,20.58333333,0.002621717,39,1,6,4,10,15702.1775,141.6491093,1706.699024,0.371363887,0.024390244,1,1.06E-05,6.957101241,FALSE,TRUE,TRUE,FALSE
7879,15760456,Eberechukwu,731,38,10,123711.73,2,1,0,171340.68,1,0.722021939,0.263157895,19.23684211,0.476190476,5.84E-05,34.80952381,0.004266354,28,8,5,8,9,14278.39,169.2362927,3255.571842,0.722021939,0.026315789,0.2,1.17E-05,3.863200758,FALSE,FALSE,TRUE,FALSE
7880,15665385,Gibney,657,44,6,76495.04,1,1,0,79071.89,0,0.967411301,0.136363636,14.93181818,0.222222222,7.59E-05,24.33333333,0.008308895,38,6,7,5,4,6589.324167,116.4308067,1738.523636,0.967411301,0.022727273,0.166666667,1.26E-05,1.782825803,FALSE,FALSE,FALSE,TRUE
7881,15612418,Virgo,744,38,9,0,2,0,0,20940.76,0,0,0.236842105,19.57894737,0.428571429,0.000429784,35.42857143,0.035528796,29,9,5,3,2,1745.063333,0,0,0,0,0.222222222,9.55E-05,0.47214917,FALSE,FALSE,TRUE,FALSE
7882,15727138,Kulikova,774,46,9,0,2,1,1,34774.26,0,0,0.195652174,16.82608696,0.310344828,0.000258812,26.68965517,0.022257842,37,9,7,3,2,2897.855,0,0,0,0.02173913,0.222222222,5.75E-05,1.283941072,FALSE,TRUE,FALSE,TRUE
7883,15732061,Liu,850,45,1,121874.89,1,0,0,6865.41,1,17.75201918,0.022222222,18.88888889,0.035714286,0.000145658,30.35714286,0.123809066,44,10,7,7,1,572.1175,143.3822235,2708.330889,17.75201918,0,1,0.000145658,0.120699895,TRUE,FALSE,TRUE,FALSE
7884,15776051,Kao,551,45,6,0,2,1,1,51143.43,0,0,0.133333333,12.24444444,0.214285714,0.000117317,19.67857143,0.010773622,39,2,7,3,3,4261.9525,0,0,0,0.022222222,0.333333333,3.91E-05,1.153125676,FALSE,FALSE,TRUE,FALSE
7885,15616530,Foran,638,36,6,188455.19,1,0,0,47031.4,1,4.007007871,0.166666667,17.72222222,0.315789474,0.000127574,33.57894737,0.013565405,30,5,4,10,3,3919.283333,295.3843103,5234.866389,4.007007871,0,0.166666667,2.13E-05,1.060412157,FALSE,FALSE,FALSE,TRUE
7886,15632344,Jones,792,42,0,99045.93,2,1,0,47160.01,0,2.100210114,0,18.85714286,0,0,31.68,0.01679389,42,10,6,6,3,3930.000833,125.0579924,2358.236429,2.100210114,0.023809524,2,4.24E-05,1.063311914,FALSE,FALSE,TRUE,FALSE
7887,15744979,Fowler,666,36,8,0,1,0,1,158666.99,0,0,0.222222222,18.5,0.421052632,5.04E-05,35.05263158,0.00419747,28,6,4,3,8,13222.24917,0,0,0,0,0.125,6.30E-06,3.577448368,FALSE,FALSE,TRUE,FALSE
7888,15745433,Conti,716,30,2,205770.78,2,0,0,65464.66,0,3.143234533,0.066666667,23.86666667,0.153846154,3.06E-05,55.07692308,0.010937199,28,8,2,10,4,5455.388333,287.3893575,6859.026,3.143234533,0,1,3.06E-05,1.150925809,TRUE,FALSE,TRUE,FALSE
7889,15683657,Stephenson,594,31,0,79340.95,1,1,0,78255.86,0,1.013865926,0,19.16129032,0,0,42.42857143,0.007590486,31,3,2,5,4,6521.321667,133.5706229,2559.385484,1.013865926,0.032258065,1,1.28E-05,1.764426858,FALSE,FALSE,TRUE,FALSE
7890,15718572,Willis,600,57,9,138456.03,2,1,1,103548.25,0,1.337116079,0.157894737,10.52631579,0.225,8.69E-05,15,0.0057944,48,4,8,9,6,8629.020833,230.76005,2429.053158,1.337116079,0.01754386,0.222222222,1.93E-05,1.82046853,TRUE,FALSE,FALSE,TRUE
7891,15665783,Ts'ui,565,49,7,0,2,1,1,89609.26,0,0,0.142857143,11.53061224,0.21875,7.81E-05,17.65625,0.006305152,42,2,8,3,5,7467.438333,0,0,0,0.020408163,0.285714286,2.23E-05,2.020410804,FALSE,FALSE,FALSE,TRUE
7892,15652782,Chibuzo,678,48,2,101099.9,2,0,1,193476.04,0,0.522544807,0.041666667,14.125,0.064516129,1.03E-05,21.87096774,0.00350431,46,6,7,6,10,16123.00333,149.1148968,2106.247917,0.522544807,0,1,1.03E-05,3.401477496,TRUE,FALSE,FALSE,TRUE
7893,15707025,Fang,648,31,5,0,2,1,1,5199.02,0,0,0.161290323,20.90322581,0.357142857,0.00096172,46.28571429,0.124638874,26,5,2,3,1,433.2516667,0,0,0,0.032258065,0.4,0.000384688,0.19195909,FALSE,TRUE,TRUE,FALSE
7894,15647807,Wyckoff,642,40,8,109219.83,1,1,0,52827.51,0,2.067480182,0.2,16.05,0.347826087,0.000151436,27.91304348,0.012152759,32,5,5,6,3,4402.2925,170.1243458,2730.49575,2.067480182,0.025,0.125,1.89E-05,1.191096456,FALSE,FALSE,FALSE,TRUE
7896,15660571,Halpern,668,43,10,113034.31,1,1,1,100423.88,0,1.125572025,0.23255814,15.53488372,0.384615385,9.96E-05,25.69230769,0.006651804,33,6,6,7,6,8368.656667,169.2130389,2628.704884,1.125572025,0.023255814,0.1,9.96E-06,3.707867376,FALSE,TRUE,FALSE,TRUE
7897,15727857,Flynn,635,41,1,0,2,1,0,175611.5,0,0,0.024390244,15.48780488,0.041666667,5.69E-06,26.45833333,0.003615936,40,5,6,3,9,14634.29167,0,0,0,0.024390244,2,1.14E-05,6.483957318,FALSE,TRUE,FALSE,TRUE
7898,15639252,Shao,603,30,6,129548.5,2,1,1,19282.85,0,6.718327426,0.2,20.1,0.461538462,0.000311157,46.38461538,0.031271311,24,4,2,8,1,1606.904167,214.8399668,4318.283333,6.718327426,0.033333333,0.333333333,0.000103719,0.711964629,FALSE,TRUE,FALSE,TRUE
7900,15683560,Gallo,642,40,7,0,2,1,0,183963.34,0,0,0.175,16.05,0.304347826,3.81E-05,27.91304348,0.003489826,33,5,5,3,10,15330.27833,0,0,0,0.025,0.285714286,1.09E-05,4.147802579,FALSE,FALSE,TRUE,FALSE
7901,15653275,Lei,785,54,1,0,2,1,0,45113.92,1,0,0.018518519,14.53703704,0.027027027,2.22E-05,21.21621622,0.017400394,53,10,8,3,3,3759.493333,0,0,0,0.018518519,2,4.43E-05,1.665703737,FALSE,TRUE,TRUE,FALSE
7902,15622182,Daniels,628,28,3,153538.13,2,1,0,110776.01,0,1.386023292,0.107142857,22.42857143,0.272727273,2.71E-05,57.09090909,0.005669097,25,5,1,10,6,9231.334167,244.4874682,5483.504643,1.386023292,0.035714286,0.666666667,1.81E-05,1.947538854,TRUE,FALSE,TRUE,FALSE
7903,15613962,Kenechi,499,38,9,0,2,0,1,183042.2,0,0,0.236842105,13.13157895,0.428571429,4.92E-05,23.76190476,0.002726147,29,1,5,3,10,15253.51667,0,0,0,0,0.222222222,1.09E-05,4.12703373,FALSE,FALSE,TRUE,FALSE
7904,15618437,Singleton,567,34,10,0,2,0,1,161571.79,0,0,0.294117647,16.67647059,0.588235294,6.19E-05,33.35294118,0.003509276,24,3,3,3,9,13464.31583,0,0,0,0,0.2,1.24E-05,5.965580786,FALSE,TRUE,FALSE,TRUE
7905,15783338,Williams,449,32,0,155619.36,1,1,1,166692.03,0,0.933574089,0,14.03125,0,0,29.93333333,0.00269359,32,1,2,10,9,13891.0025,346.5910022,4863.105,0.933574089,0.03125,1,6.00E-06,6.154631148,FALSE,TRUE,FALSE,TRUE
7906,15764491,Greece,701,35,10,159693.9,2,1,1,71173.64,0,2.243722535,0.285714286,20.02857143,0.555555556,0.000140501,38.94444444,0.009849152,25,7,4,10,4,5931.136667,227.8087019,4562.682857,2.243722535,0.028571429,0.2,2.81E-05,2.627885098,FALSE,TRUE,FALSE,TRUE
7907,15712960,Olisanugo,613,37,3,171653.17,1,0,1,5353.12,0,32.0660045,0.081081081,16.56756757,0.15,0.000560421,30.65,0.114512658,34,4,4,10,1,446.0933333,280.0214845,4639.274865,32.0660045,0,0.333333333,0.000186807,0.197648796,FALSE,TRUE,FALSE,TRUE
7908,15688157,Padovano,683,39,2,47685.47,2,1,1,86019.48,0,0.554356641,0.051282051,17.51282051,0.090909091,2.33E-05,31.04545455,0.007940062,37,7,5,4,5,7168.29,69.81767204,1222.704359,0.554356641,0.025641026,1,2.33E-05,1.512297468,TRUE,FALSE,TRUE,FALSE
7909,15579287,Rossi,581,35,4,0,2,0,1,86383.82,0,0,0.114285714,16.6,0.222222222,4.63E-05,32.27777778,0.006725797,31,3,4,3,5,7198.651667,0,0,0,0,0.5,2.32E-05,1.947687139,FALSE,FALSE,FALSE,TRUE
7910,15570931,Grant,620,61,5,0,1,0,0,31641.52,1,0,0.081967213,10.16393443,0.113636364,0.00015802,14.09090909,0.019594507,56,4,8,3,2,2636.793333,0,0,0,0,0.2,3.16E-05,0.71341811,FALSE,FALSE,FALSE,TRUE
7911,15615177,Ebelegbulam,561,28,6,123692,1,1,1,70548.96,0,1.753278858,0.214285714,20.03571429,0.545454545,8.50E-05,51,0.007951924,22,2,1,8,4,5879.08,220.4848485,4417.571429,1.753278858,0.035714286,0.166666667,1.42E-05,2.604820558,FALSE,TRUE,FALSE,TRUE
7912,15809906,Mitchell,558,26,1,148853.29,2,1,1,24411.02,0,6.09779067,0.038461538,21.46153846,0.111111111,4.10E-05,62,0.022858529,25,2,1,9,2,2034.251667,266.7621685,5725.126538,6.09779067,0.038461538,2,8.19E-05,0.429167018,TRUE,FALSE,FALSE,TRUE
7913,15652169,Buckley,642,35,2,133161.95,1,0,1,122254.86,0,1.089216003,0.057142857,18.34285714,0.111111111,1.64E-05,35.66666667,0.005251325,33,5,4,8,7,10187.905,207.4173676,3804.627143,1.089216003,0,0.5,8.18E-06,2.756467803,FALSE,FALSE,FALSE,TRUE
7914,15649450,Repina,805,24,6,143221.35,2,1,0,186035.72,0,0.769859412,0.25,33.54166667,0.857142857,3.23E-05,115,0.004327126,18,10,1,9,10,15502.97667,177.9147205,5967.55625,0.769859412,0.041666667,0.333333333,1.08E-05,3.270670183,TRUE,FALSE,FALSE,TRUE
7915,15777179,Ellis,687,35,9,0,2,0,1,73133.82,0,0,0.257142857,19.62857143,0.5,0.000123062,38.16666667,0.009393739,26,7,4,3,4,6094.485,0,0,0,0,0.222222222,2.73E-05,1.648940747,FALSE,FALSE,FALSE,TRUE
7916,15803538,Douglas,695,56,1,0,3,1,0,187734.49,1,0,0.017857143,12.41071429,0.025641026,5.33E-06,17.82051282,0.003702037,55,7,8,3,10,15644.54083,0,0,0,0.017857143,3,1.60E-05,6.931564392,FALSE,TRUE,FALSE,TRUE
7917,15610936,Becher,562,33,6,0,2,1,0,111590.35,0,0,0.181818182,17.03030303,0.375,5.38E-05,35.125,0.005036278,27,2,3,3,6,9299.195833,0,0,0,0.03030303,0.333333333,1.79E-05,2.516016189,FALSE,FALSE,FALSE,TRUE
7918,15590094,Nwachukwu,613,38,9,126265.88,2,0,0,15859.95,0,7.961303787,0.236842105,16.13157895,0.428571429,0.000567467,29.19047619,0.038650815,29,4,5,8,1,1321.6625,205.9802284,3322.786316,7.961303787,0,0.222222222,0.000126104,0.278831751,TRUE,FALSE,FALSE,TRUE
7919,15572706,Smith,589,37,5,0,1,1,0,61324.87,0,0,0.135135135,15.91891892,0.25,8.15E-05,29.45,0.009604586,32,3,4,3,4,5110.405833,0,0,0,0.027027027,0.2,1.63E-05,1.382685561,FALSE,FALSE,FALSE,TRUE
7920,15634564,Aksyonov,593,31,8,112713.34,1,1,1,176868.89,0,0.637270579,0.258064516,19.12903226,0.571428571,4.52E-05,42.35714286,0.003352766,23,3,2,7,9,14739.07417,190.073086,3635.914194,0.637270579,0.032258065,0.125,5.65E-06,6.530382883,FALSE,TRUE,FALSE,TRUE
7921,15684296,Artyomova,714,34,5,141173.03,1,0,1,98896.06,0,1.427488921,0.147058824,21,0.294117647,5.06E-05,42,0.007219701,29,8,3,9,5,8241.338333,197.7213305,4152.147941,1.427488921,0,0.2,1.01E-05,2.229799333,FALSE,FALSE,FALSE,TRUE
7922,15702293,Medvedeva,588,35,7,0,2,1,1,108739.15,0,0,0.2,16.8,0.388888889,6.44E-05,32.66666667,0.005407436,28,3,4,3,6,9061.595833,0,0,0,0.028571429,0.285714286,1.84E-05,4.014885172,FALSE,TRUE,TRUE,FALSE
7923,15642099,Tsui,679,39,6,0,2,1,0,12266.06,0,0,0.153846154,17.41025641,0.272727273,0.000489155,30.86363636,0.055355999,33,7,5,3,1,1022.171667,0,0,0,0.025641026,0.333333333,0.000163052,0.452889529,FALSE,TRUE,FALSE,TRUE
7924,15773273,Runyon,730,38,5,118866.36,1,1,1,163317.5,0,0.727823779,0.131578947,19.21052632,0.238095238,3.06E-05,34.76190476,0.004469821,33,8,5,7,9,13609.79167,162.8306301,3128.062105,0.727823779,0.026315789,0.2,6.12E-06,6.030036184,FALSE,TRUE,FALSE,TRUE
7925,15613337,Gallo,833,47,2,0,2,1,1,182247.77,0,0,0.042553191,17.72340426,0.066666667,1.10E-05,27.76666667,0.004570701,45,10,7,3,10,15187.31417,0,0,0,0.021276596,1,1.10E-05,4.109121798,FALSE,FALSE,FALSE,TRUE
7926,15800482,Bradshaw,586,33,7,0,2,1,1,168261.4,0,0,0.212121212,17.75757576,0.4375,4.16E-05,36.625,0.003482676,26,3,3,3,9,14021.78333,0,0,0,0.03030303,0.285714286,1.19E-05,6.21257569,FALSE,TRUE,TRUE,FALSE
7927,15732644,Evans,567,54,5,92316.31,2,1,0,158590.66,1,0.582104331,0.092592593,10.5,0.135135135,3.15E-05,15.32432432,0.003575242,49,3,8,5,8,13215.88833,162.8153616,1709.561296,0.582104331,0.018518519,0.4,1.26E-05,5.855511003,FALSE,TRUE,TRUE,FALSE
7928,15713426,Hancock,637,30,1,122185.53,1,1,0,102566.46,1,1.191281536,0.033333333,21.23333333,0.076923077,9.75E-06,49,0.006210607,29,5,2,8,6,8547.205,191.8140188,4072.851,1.191281536,0.033333333,1,9.75E-06,1.803207806,TRUE,FALSE,FALSE,TRUE
7929,15640789,Butler,711,38,4,123345.85,1,1,0,141827.83,0,0.869687212,0.105263158,18.71052632,0.19047619,2.82E-05,33.85714286,0.00501312,34,8,5,8,8,11818.98583,173.4822082,3245.943421,0.869687212,0.026315789,0.25,7.05E-06,3.197777552,FALSE,FALSE,FALSE,TRUE
7930,15598892,Bradshaw,828,30,4,73070.18,2,0,0,161671.15,0,0.451967961,0.133333333,27.6,0.307692308,2.47E-05,63.69230769,0.005121507,26,10,2,5,9,13472.59583,88.24900966,2435.672667,0.451967961,0,0.5,1.24E-05,3.645182855,FALSE,FALSE,FALSE,TRUE
7931,15606436,Bergamaschi,500,38,7,0,2,0,0,192013.23,0,0,0.184210526,13.15789474,0.333333333,3.65E-05,23.80952381,0.002603987,31,1,5,3,10,16001.1025,0,0,0,0,0.285714286,1.04E-05,7.08954475,FALSE,TRUE,FALSE,TRUE
7932,15751227,Ebelegbulam,807,47,1,95120.59,1,0,0,127875.1,0,0.74385545,0.021276596,17.17021277,0.033333333,7.82E-06,26.9,0.006310846,46,10,7,5,7,10656.25833,117.8693804,2023.84234,0.74385545,0,1,7.82E-06,2.883186778,FALSE,FALSE,FALSE,TRUE
7933,15812365,Greco,850,40,8,102800.65,1,1,0,60811.56,0,1.690478751,0.2,21.25,0.347826087,0.000131554,36.95652174,0.013977606,32,10,5,6,4,5067.63,120.9419412,2570.01625,1.690478751,0.025,0.125,1.64E-05,1.371112013,FALSE,FALSE,FALSE,TRUE
7935,15803886,Barber,629,31,6,132876.55,1,1,1,130862.11,0,1.015393608,0.193548387,20.29032258,0.428571429,4.58E-05,44.92857143,0.004806586,25,5,2,8,7,10905.17583,211.2504769,4286.340323,1.015393608,0.032258065,0.166666667,7.64E-06,4.831712819,FALSE,TRUE,FALSE,TRUE
7936,15587311,Dobbs,582,33,6,0,2,0,1,72970.93,0,0,0.181818182,17.63636364,0.375,8.22E-05,36.375,0.007975779,27,3,3,3,4,6080.910833,0,0,0,0,0.333333333,2.74E-05,2.694244942,FALSE,TRUE,FALSE,TRUE
7937,15617401,Thomson,468,22,2,0,2,1,0,28123.99,0,0,0.090909091,21.27272727,0.4,7.11E-05,93.6,0.016640598,20,1,1,3,2,2343.665833,0,0,0,0.045454545,1,7.11E-05,0.634108721,FALSE,FALSE,FALSE,TRUE
7938,15775886,Su,670,36,3,0,1,1,0,140754.19,1,0,0.083333333,18.61111111,0.157894737,2.13E-05,35.26315789,0.004760071,33,6,4,3,8,11729.51583,0,0,0,0.027777778,0.333333333,7.10E-06,3.173570301,FALSE,FALSE,FALSE,TRUE
7939,15807305,Watkins,805,39,2,0,1,0,0,166650.32,0,0,0.051282051,20.64102564,0.090909091,1.20E-05,36.59090909,0.004830474,37,10,5,3,9,13887.52667,0,0,0,0,0.5,6.00E-06,3.757447691,FALSE,FALSE,FALSE,TRUE
7940,15761717,Ch'ien,720,26,10,51962.91,2,1,0,45507.24,0,1.141860284,0.384615385,27.69230769,1.111111111,0.000219745,80,0.015821658,16,8,1,4,3,3792.27,72.17070833,1998.573462,1.141860284,0.038461538,0.2,4.39E-05,1.026047078,FALSE,FALSE,FALSE,TRUE
7941,15628008,Monds,781,29,6,98759.89,1,0,0,112202.64,0,0.880192213,0.206896552,26.93103448,0.5,5.35E-05,65.08333333,0.006960621,23,10,2,6,6,9350.22,126.4531242,3405.513448,0.880192213,0,0.166666667,8.91E-06,4.142764732,FALSE,TRUE,TRUE,FALSE
7942,15583755,McClemans,592,33,2,156570.86,1,1,1,37140.2,0,4.21567089,0.060606061,17.93939394,0.125,5.39E-05,37,0.015939602,31,3,3,10,2,3095.016667,264.4778041,4744.571515,4.21567089,0.03030303,0.5,2.69E-05,0.652957103,TRUE,FALSE,FALSE,TRUE
